phenotype,gene,gene_chromosome,gene_inheritence,syndrome,phenotype_description,phenotype_name,phenotype_url,gene_url,gene_url_lynx,gene_url_ucsc,syndrome_features,syndrome_inheritence,syndrome_name,syndrome_synonyms,syndrome_url
MTM,TMEM231,3,AR,JSRD,"A malformation of the brainstem and cerebellum that resembles a tooth when seen on axial MRI. Characterized by 1) Hypoplastic, high-lying cerebellar vermis (best seen on sagittal midline view) 2) Deficiency of the dorsal midbrain with a narrow isthmus and abnormally deep interpeduncular fossa (seen on axial view) 3) Large, elongated cerebellar peduncles (seen on axial view).",Molar tooth malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/MTM?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TMEM231?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TMEM231,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TMEM231,"Abnormal eye movements, neonatal disordered breathing (tachypnea, hyperpnea, central apnea), molar tooth malformation",AR,Joubert syndrome related disorders,Joubert Syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/JSRD?content-type=text/html
MTM,TMEM237,2,AR,JSRD,"A malformation of the brainstem and cerebellum that resembles a tooth when seen on axial MRI. Characterized by 1) Hypoplastic, high-lying cerebellar vermis (best seen on sagittal midline view) 2) Deficiency of the dorsal midbrain with a narrow isthmus and abnormally deep interpeduncular fossa (seen on axial view) 3) Large, elongated cerebellar peduncles (seen on axial view).",Molar tooth malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/MTM?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TMEM237?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TMEM237,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TMEM237,"Abnormal eye movements, neonatal disordered breathing (tachypnea, hyperpnea, central apnea), molar tooth malformation",AR,Joubert syndrome related disorders,Joubert Syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/JSRD?content-type=text/html
MTM,TMEM67,1,AR,JSRD,"A malformation of the brainstem and cerebellum that resembles a tooth when seen on axial MRI. Characterized by 1) Hypoplastic, high-lying cerebellar vermis (best seen on sagittal midline view) 2) Deficiency of the dorsal midbrain with a narrow isthmus and abnormally deep interpeduncular fossa (seen on axial view) 3) Large, elongated cerebellar peduncles (seen on axial view).",Molar tooth malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/MTM?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TMEM67?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TMEM67,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TMEM67,"Abnormal eye movements, neonatal disordered breathing (tachypnea, hyperpnea, central apnea), molar tooth malformation",AR,Joubert syndrome related disorders,Joubert Syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/JSRD?content-type=text/html
MTM,TTC21B,2,AR,JSRD,"A malformation of the brainstem and cerebellum that resembles a tooth when seen on axial MRI. Characterized by 1) Hypoplastic, high-lying cerebellar vermis (best seen on sagittal midline view) 2) Deficiency of the dorsal midbrain with a narrow isthmus and abnormally deep interpeduncular fossa (seen on axial view) 3) Large, elongated cerebellar peduncles (seen on axial view).",Molar tooth malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/MTM?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TTC21B?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TTC21B,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TTC21B,"Abnormal eye movements, neonatal disordered breathing (tachypnea, hyperpnea, central apnea), molar tooth malformation",AR,Joubert syndrome related disorders,Joubert Syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/JSRD?content-type=text/html
PCH,AMPD2,3,AR,,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/AMPD2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=AMPD2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=AMPD2,,,,,
PCH,CHMP1A,3,AR,,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CHMP1A?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CHMP1A,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CHMP1A,,,,,
PCH,EXOSC3,2,AR,PCH1,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/EXOSC3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=EXOSC3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=EXOSC3,"Pontocerebellar hypoplasia, anterior horn cell disease",AR,Pontocerebellar hypoplasia type 1,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH1?content-type=text/html
PCH,RARS2,2,AR,PCH6,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RARS2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RARS2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RARS2,"Pontocerebellar hypoplasia, elevated CSF lactate, edema",AR,Pontocerebellar hypoplasia type 6,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH6?content-type=text/html
PCH,TSEN2,2,AR,PCH2,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TSEN2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TSEN2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TSEN2,,,Pontocerebellar hypoplasia type 2,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH2?content-type=text/html
PCH,TSEN34,2,AR,PCH2,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TSEN34?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TSEN34,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TSEN34,,,Pontocerebellar hypoplasia type 2,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH2?content-type=text/html
PCH,TSEN54,2,AR,PCH2,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TSEN54?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TSEN54,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TSEN54,,,Pontocerebellar hypoplasia type 2,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH2?content-type=text/html
PCH,TSEN54,3,AR,PCH1,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TSEN54?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TSEN54,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TSEN54,"Pontocerebellar hypoplasia, anterior horn cell disease",AR,Pontocerebellar hypoplasia type 1,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH1?content-type=text/html
PCH,TSEN54,2,AR,PCH4,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TSEN54?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TSEN54,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TSEN54,,,Pontocerebellar hypoplasia type 4,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH4?content-type=text/html
PCH,TUBB3,3,AR,,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TUBB3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TUBB3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TUBB3,,,,,
PCH,VRK1,3,AR,PCH1,Combined hypoplasia and atrophy of the pons and the cerebellum present at birth.,Pontocerebellar hypoplasia,https://www.dbdb.urmc.rochester.edu/phenotypes/PCH?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/VRK1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=VRK1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=VRK1,"Pontocerebellar hypoplasia, anterior horn cell disease",AR,Pontocerebellar hypoplasia type 1,,https://www.dbdb.urmc.rochester.edu/syndromes/PCH1?content-type=text/html
PGY,DCX,1,XL,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/DCX?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=DCX,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=DCX,,,,,
PGY,FOXG1,2,AD/de novo,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/FOXG1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=FOXG1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=FOXG1,,,,,
PGY,PAFAH1B1,1,AD/De novo,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PAFAH1B1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PAFAH1B1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PAFAH1B1,,,,,
PGY,RELN,1,AR,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RELN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RELN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RELN,,,,,
PGY,TUBA1A,1,AD/de novo,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TUBA1A?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TUBA1A,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TUBA1A,,,,,
PGY,TUBB2B,3,AD/de novo,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TUBB2B?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TUBB2B,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TUBB2B,,,,,
PGY,TUBG1,3,AD/de novo,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TUBG1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TUBG1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TUBG1,,,,,
PGY,VLDLR,1,AR,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/VLDLR?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=VLDLR,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=VLDLR,,,,,
PGY,WDR62,3,AR,,"Presence of a few broad, flat gyri with thickened cortex, used interchangeably with the term ""incomplete lissencephaly"".",Pachygyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PGY?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/WDR62?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=WDR62,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=WDR62,,,,,
PIT,HESX1,1,AD/de novo,SOD,Congenital abnormality in the development of the pituitary,Pituitary malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/PIT?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/HESX1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=HESX1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=HESX1,Hypoplasia or agenesis of the septum pellucidum and optic nerve,AD,Septooptic dysplasia,,https://www.dbdb.urmc.rochester.edu/syndromes/SOD?content-type=text/html
PIT,PITX2,3,AD/de novo,Axenfeld_Rieger,Congenital abnormality in the development of the pituitary,Pituitary malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/PIT?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PITX2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PITX2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PITX2,"A spectrum of ocular anomalies that includes prominent and anteriorly displaced line of Schwalbe, attached strands of peripheral iris, displaced pupils, atypical coloboma, polycoria. Increased risk of glaucoma. Facial dysmorphism includes maxillary hypoplasia, receding chin, and hypodontia.",AD,Axenfeld-Rieger syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Axenfeld_Rieger?content-type=text/html
PMG,AKT3,2,AD/de novo,MPPH,"Regions of apparent cortical thickening with an irregular cortical surface, and a ""stippled"" grey-white junction. A postmigration malformation of cortical development characterized by fusion of the molecular layer but preserved laminar neuronal organization.",Polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/AKT3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=AKT3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=AKT3,"Megalencephaly, with head circumference +3 to +4 SD above the mean, bilateral polymicrogyria, postaxial polydactyly, hydrocephalus",AD/de novo,Megalencephaly polymicrogyria polydactyly hydrocephalus syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MPPH?content-type=text/html
PMG,CCND2,2,AD/de novo,MPPH,"Regions of apparent cortical thickening with an irregular cortical surface, and a ""stippled"" grey-white junction. A postmigration malformation of cortical development characterized by fusion of the molecular layer but preserved laminar neuronal organization.",Polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/CCND2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=CCND2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=CCND2,"Megalencephaly, with head circumference +3 to +4 SD above the mean, bilateral polymicrogyria, postaxial polydactyly, hydrocephalus",AD/de novo,Megalencephaly polymicrogyria polydactyly hydrocephalus syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MPPH?content-type=text/html
PMG,COL18A1,3,AD/de novo,,"Regions of apparent cortical thickening with an irregular cortical surface, and a ""stippled"" grey-white junction. A postmigration malformation of cortical development characterized by fusion of the molecular layer but preserved laminar neuronal organization.",Polymicrogyria,https://www.dbdb.urmc.rochester.edu/phenotypes/PMG?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/COL18A1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=COL18A1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=COL18A1,,,,,
